,original_title,genre_list,popularity,overview
13416,The Way of War,"['Action', 'Thriller']",9.781476,"Paramilitary operative David Wolfe stumbles upon an international conspiracy connecting presidential cabinet members to a Middle Eastern terrorist plot. Wanting to expose the truth, Wolfe defies orders and returns to the US as an army of one fighting for American security and integrity"
31561,Cha cha cha,"['Crime', 'Drama']",1.971406,An accident involving a 16-years old prompts private eye Corso to an investigation that will unearth a deep web of corruption in today's Rome.
30659,Shootout at Lokhandwala,"['Action', 'Crime', 'Drama']",1.3666,"On a calm summer day in 1991, in the bustling Lokhandwala Complex, five criminals including Maya and Dilip were counting 70 lakhs in flat no. 32 B, when 286 policemen, headed by ACP Khan, took strategic positions around their building. A gunfire ensued and the entire nation witnessed the most talked about daylight encounter lasting 6 hours that transformed suburban Mumbai into a war zone."
3641,F/X,"['Crime', 'Thriller', 'Action']",6.620556,"A movies special effects man is hired by a government agency to help stage the assassination of a well known gangster. When the agency double cross him, he uses his special effects to trap the gangster and the corrupt agents."
25499,Raiders from Beneath the Sea,['Drama'],0.001283,"Crime - A down-on-his-luck apartment house manager hatches a plan to rob a Catalina Island bank and escape with his accomplices using scuba gear. -  Ken Scott, Merry Anders, Russ Bender"
38957,Mig og Charly,['Drama'],0.720125,"Steffen is a good kid, a teenager who has recently finished school and is looking for work. He lives with his widowed mother, a newspaper reporter. Very little throws him off his stride, whether it is his girlfriend's jealousy of his friendship with Charly, a reform-school boy, or his mother's drunken, playful amorousness one night, because he reminds her of his father."
23594,Boyhood,['Drama'],6.430591,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows."
28313,Un Papillon sur l'épaule,['Drama'],1.393837,"On a stopover in Barcelona, Fériaud Roland discovers a corpse in the hotel room next door. He wakes up in a strange clinic without remembering who brought him there. The doctor insists he hallucinated, but it's not long before he obtains evidence that it wasn't a dream."
2575,An Ideal Husband,"['Drama', 'Comedy', 'Romance']",3.873796,"Sir Robert Chiltern is a successful Government minister, well-off and with a loving wife. All this is threatened when Mrs Cheveley appears in London with damning evidence of a past misdeed. Sir Robert turns for help to his friend Lord Goring, an apparently idle philanderer and the despair of his father. Goring knows the lady of old, and, for him, takes the whole thing pretty seriously."
7566,Bedlam,"['Horror', 'Drama', 'Thriller']",1.856537,"Nell Bowen, the spirited protege of rich Lord Mortimer, becomes interested in the conditions of notorious St. Mary's of Bethlehem Asylum (Bedlam). Nell attempts to bring support to reforming Bedlam, but the cruel Master Sims who runs it has her committed there instead."
42057,I'm Not Ashamed,['Drama'],2.254096,Based on the inspiring and powerful true story and journal entries of Rachel Joy Scott- the first student killed in the Columbine high school shooting in 1999.
2048,La femme de chambre du Titanic,['Drama'],0.406397,"Horty, a French foundry worker, wins a contest and is sent to see the sailing of the Titanic. In England, Marie, saying she is a chambermaid on the Titanic and cannot get a room, asks to share his room. They do, chastely; when he awakens, she is gone, but he sees her at the sailing and gets a photo of her. When he returns home, he suspects that his wife Zoe has been sleeping with Simeon, the foundry owner. Horty goes to the bar, where his friends get him drunk and he starts telling an erotic fantasy of what happened with him and Marie, drawing a larger audience each night."
32183,Homeless to Harvard: The Liz Murray Story,['Drama'],5.091993,"Based on a true story. Liz Murray is a young girl who is taken care of by her loving, but drug-addicted parents. Liz becomes homeless at 15 and after a tragedy comes upon her, she begins her work to finish high school."
8191,Eulogy,"['Comedy', 'Drama']",11.886845,"A black comedy that follows three generations of a family, who come together for the funeral of the patriarch - unveiling a litany of family secrets and covert relationships."
19681,Silent Hill: Revelation 3D,"['Thriller', 'Horror', 'Mystery']",5.745206,"Heather Mason and her father have been on the run, always one step ahead of dangerous forces that she doesn't fully understand, Now on the eve of her 18th birthday, plagued by horrific nightmares and the disappearance of her father, Heather discovers she's not who she thinks she is. The revelation leads her deeper into a demonic world that threatens to trap her forever."
7799,Bachelor Mother,"['Comedy', 'Romance']",0.90772,"Polly Parrish, a clerk at Merlin's Department Store, is mistakenly presumed to be the mother of a foundling. Outraged at Polly's unmotherly conduct, David Merlin becomes determined to keep the single woman and ""her"" baby together."
30945,Cyanure,['Drama'],0.945176,Thirteen years old Achille is waiting for his father to return from prison. Will everything go as planned and could the family survive?
19448,Il Pleut sur Santiago,"['Drama', 'Thriller']",0.442612,"A semi-fictional account on the fatidic September 11, 1973, when the military commanded by General Pinochet took over the power from socialist president Salvador Allende, initiating a dictatorship that lasted until 1988 causing the deaths and disappearances of many people."
29572,The Least of These,"['Drama', 'Thriller', 'Documentary']",0.042356,"A priest returns to his old Catholic high school to replace a priest who has gone missing, only to begin to suspect that the missing priest may have been murdered by someone at the school to hide a darker secret."
39548,ボーイズ・オン・ザ・ラン,"['Comedy', 'Drama', 'Romance']",0.329866,"It’s not often that a coming-of-age story revolves around a 29-year-old chronic masturbator who still lives with his mom, but that’s just one example of the many ways Daisuke Miura's Boys on the Run is refreshingly atypical. The film is based on a manga by Kengo Hanazawa which was originally serialized in Shogakukan’s Big Comic Spirits from 2005-2008, and although the adaptation is fairly loyal visually, the overall tone has been changed both in how the characters behave and how the story arc is presented."
2164,Somewhere in the City,"['Comedy', 'Drama']",0.00765,"The film portrays life of New York City's Lower East Side inhabitants. Introvert therapist Betty is befriended with Chinese immigrant Lu Lu, leftist radical Che is also Lu Lu's friend. Italian immigrant and wife of supervisor of building where they all live, Marta, is having an affair with her neighbour Frankie who likes scams. One of his scams goes terribly wrong."
18351,Idol of the Crowds,"['Drama', 'Romance']",0.315637,"Retired hockey player Johnny Hansen, in order to make money to enlarge his chicken farm, returns to the game and leads his team into the championship series. Just before the series starts, he is offered a bribe to throw the games but refuses. An attempt is made on his life which results in Bobby, the team's mascot, being injured. Written by Les Adams"
21558,The Fireman,['Comedy'],1.250114,Charlie is a fireman who always does everything wrong. A man talks the Fire Chief into ignoring his burning home (he wants the insurance money) unaware that his daughter (the love of the Chief) is upstairs in the house. When the house next door catches fire its owner rouses Charlie who rouses the force.
27430,Lad: A Dog,['Drama'],0.89172,"The story of the rough collie hero, Sunnybank Lad. Based on the book by Albert Payson Terhune."
29772,Aufzeichnungen zu Kleidern und Städten,['Documentary'],0.00243,"Wim Wenders talks with Japanese fashion designer Yohji Yamamoto about the creative process and ponders the relationship between cities, identity and the cinema in the digital age."
43128,Vulcania,"['Science Fiction', 'Thriller']",0.157839,
9544,Beyond the Sea,"['Drama', 'Music']",8.963653,"Based on the life and career of legendary entertainer, Bobby Darin, the biopic moves back and forth between his childhood and adulthood, to tell the tale of his remarkable life. Kevin Spacey did his own singing for Beyond the Sea, recreating Bobby Darin's vocal style with uncanny accuracy."
5771,ビジターQ,"['Comedy', 'Drama', 'Horror', 'Thriller']",3.577025,"A father, who is a failed former television reporter tries to mount a documentary about violence and sex among youths. He proceeds to have sex with his daughter who is now a prostitute and films his son being humiliated and hit by classmates. ""Q"", a perfect stranger somehow gets involved and enters the bizarre family whose son beats his mom, who in turn is also a prostitute and a heroin addict."
36249,Providence,"['Drama', 'Romance']",0.308563,"Rachel Cartwright and Mitchell Little both grow up in the small town of Providence, Tennessee. Their paths keep intersecting and at one point it looks like they'll finally get together. But the opportunity slips away and they go their separate ways. It takes a tragedy many years later before they're reunited. This time will they let the moment pass or will they finally overcome their insecurities and connect with their soulmate?  This beautiful romance is told silent cinema style, using only dramatic action and a soundtrack of eclectic indie music to portray this emotional journey of love."
41110,In Memorium,['Horror'],0.178745,A man dying of cancer installs a series of cameras in his home to try to capture a paranormal entity that has been causing issues in the home before he dies.
36050,Frankenstein,"['Horror', 'Thriller']",10.168119,"After he is artificially created, then left for dead by a husband-and-wife team of eccentric scientists, Adam is confronted with nothing but aggression and violence from the world around him. This perfect creation-turned disfigured monster must come to grips with the horrific nature of humanity."
15486,Creepshow 3,"['Horror', 'Science Fiction']",6.060156,"This follow-up to the George Romero/Stephen King-launched anthology series features five new tales of horror and a wraparound. The main stories deal with alternative realities (""Alice""), possessed communication devices (""The Radio""), vampires and serial killers in lust (""Call Girl""), mad inventors (""The Professor's Wife""), and hauntings from beyond the grave (""Haunted Dog"")."
32392,The Big Gay Musical,"['Drama', 'Comedy', 'Music', 'Romance']",0.770296,"Paul and Eddie have just begun previews for the new Off-Broadway musical ""Adam and Steve - Just the Way God Made 'Em."" Their lives strangely mirror the characters they are playing. Paul is looking for the perfect man and Eddie is dealing with how his sexuality and faith can mix."
6022,Amandla! A Revolution in Four-Part Harmony,['Documentary'],0.173464,"The struggle to eradicate apartheid in South Africa has been chronicled over time, but no one has addressed the vital role music plays in this challenge. This documentary by Lee Hirsch recounts a fascinating and little-known part of South Africa's political history through archival footage, interviews and, of course, several mesmerizing musical performances."
4811,Flash Gordon,['Science Fiction'],6.346979,"A football player and his friends travel to the planet Mongo and find themselves fighting the tyrant, Ming the Merciless, to save Earth."
32008,The Skulls III,['Thriller'],1.912726,"A young college co-ed tries joining the elite, all-male, secret society, the Skulls, and in so doing, she uncovers some unscrupulous methods used by some of the members to get what they want."
25321,Ninjas vs. Zombies,"['Horror', 'Action', 'Comedy']",0.3808,"Seven friends, struggling with late 20s, early 30's life, find themselves in terrifying danger when a long-dead loved one is magically resurrected and starts devouring souls. To make matters worse, three of them have been granted the power of the Ninja, and now must lead the fight against a power they cannot hope to vanquish. If they fail, the un-dead will overrun their little town, and quite possibly the world."
12394,Welcome Home Roscoe Jenkins,"['Comedy', 'Drama']",4.386145,"Martin Lawrence leads an all-star cast, including Cedric the Entertainer, Mo'Nique, and Mike Epps, in the hit comedy ""Welcome Home Roscoe Jenkins."" When a celebrated TV show host (Lawrence) returns to his hometown in the South, his family is there to remind him that going home is no vacation! It's one outrageous predicament after another when big-city attitude and small-town values collide in this hysterical comedy critics are praising for its ""over-the-top hilarity!"" (Roger Moore, Orlando Sentinel)."
30703,Rough Cut,"['Adventure', 'Comedy', 'Crime', 'Mystery', 'Romance']",0.825638,A romantic comedy with action and suspense. Two sophisticated jewel thieves join forces to steal $30 million in uncut jewels. Despite a continuous exchange of quips they eventually become romantically involved.
4438,American Ninja 2: The Confrontation,"['Action', 'Adventure', 'Drama']",4.237511,"On a remote Caribbean island, Army Ranger Joe Armstrong saves an old friend from the clutches of ""The Lion"", an evil super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors."
15698,Camila,"['Drama', 'Romance']",0.265963,"In Buenos Aires of the 1840s, a young Jesuit and a wealthy socialite fall in love and begin a torrid affair. They escape from the city, and, in disguise, set up house in a village, assuming they are safe and beyond the cares of anyone. However, both the church and Camila's family are enraged, vowing to hunt down the lovers for a capital crime. Based on a true story."
9421,Kohtalon kirja,"['Action', 'Horror', 'Science Fiction']",0.203204,
34281,Shikshanachya Aaicha Gho,['Comedy'],0.043519,"Shikshanacha Aaicha Gho is a 2010 Indian Marathi film directed by Mahesh Manjrekar starring Sachin Khedekar, Bharat Jadhav, Saksham Kulkarni, Gauri Vaidya, Siddharth Jadhav and Kranti Redkar. The film was released on 15 January 2010.[2] Films music composed by trio Ajit-Atul-Sameer. After Astitva with 9 years long gap Mahesh Manjrekar directed Marathi film.This film was later remade in Tamil &amp; Telugu as Dhoni and in Bengali as ""Chalo Paltai"" starring Prosenjit Chatterjee."
32372,Straight Outta Compton,"['Drama', 'Music']",21.183077,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today."
2952,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,['Drama'],0.473593,"Middle-aged widow Beatrice Hunsdorfer (Joanne Woodward) and her daughters Ruth (Roberta Wallach) and Matilda (Nell Potts) are struggling to survive in a society they barely understand. Beatrice dreams of opening an elegant tea room but does not have the wherewithal to achieve her lofty goal. Epileptic Ruth is a rebellious adolescent, while shy but highly intelligent and idealistic Matilda seeks solace in her pets and school projects, including one designed to show how small amounts of radium affect marigolds."
17904,تجربه,['Drama'],0.068859,A boy works for a photographer and falls in love with an upper class girl.
31093,Les Héritiers,['Drama'],4.465918,"Based on a true story.  In Léon Blum high school in Créteil (France), a history teacher decides to have her weakest 10th grade class take a national history competition. This will change them."
24377,The Mine,"['Adventure', 'Horror', 'Mystery', 'Thriller']",1.731899,"Five school friends seek adventure on Halloween night in an abandoned, haunted mine, only to find to their horror that the ghostly rumors may be true as they fight for survival."
9589,Man Trouble,"['Comedy', 'Romance']",0.83333,A sleazy but affable guard dog trainer is blackmailed to steal a manuscript for a tell-all book from one of his clients.
24787,The Secret Invasion,"['Action', 'Drama', 'War', 'History', 'Thriller']",0.284317,"During World War II, convicts are recruited by the Allies for an extremely hazardous mission."
30907,Ishqiya,['Thriller'],1.135644,"While on the run from goons, a man and his nephew fall for a kidnapper's seductive widow."
9321,巴尔扎克与小裁缝,['Drama'],1.084138,"During the Cultural Revolution, two young men are sent to a remote mining village where they fall in love with the local tailor’s beautiful granddaughter and discover a suitcase full of forbidden Western novels."
15822,Susan Slept Here,"['Comedy', 'Drama']",0.154947,"Suffering from a case of writer's block, screenwriter Dick Powell and his witty gofer, Alvy Moore, get an unexpected visit from his cop friend on Christmas Eve. Knowing Powell is working on an upcoming juvenile delinquent script, his cop friend brings by his latest juvenile delinquent, Debbie Reynolds, to entrust with Powell for the holidays thinking she will inspire several new story lines for Powell's script in the process as well as providing a place for Reynolds to spend the holidays outside of juvie hall. All plans go awry when Reynolds inserts herself between Powell and his fiance, Anne Frances, stealing him away all for herself in this May-December comedic love affair."
42414,Neal Brennan: 3 Mics,['Comedy'],0.676421,"Wicked one-liners and soul-baring confessions converge in this uniquely intimate stand-up special from ""Chappelle's Show"" co-creator Neal Brennan."
29396,The Return of Count Yorga,['Horror'],1.402173,"Count Yorga continues to prey on the local community while living by a nearby orphanage. He also intends to take a new wife, while feeding his bevy of female vampires."
35831,Janis: Little Girl Blue,"['Documentary', 'Music']",2.726411,"Musician Cat Power narrates this documentary on Janis Joplin's evolution into a star from letters that Joplin wrote over the years to her friends, family, and collaborators."
7945,Battle Hymn,['Drama'],0.739256,"Battle Hymn was inspired by the true story of American minister Dean Hess, played here with rare sensitivity by Rock Hudson. A bomber pilot during World War II, Hess inadvertently releases a bomb which destroys a German orphanage. Tortured by guilt, Hess relocates in Korea after the war to offer his services as a missionary. Combining the best elements of Christianity and Eastern spiritualism, Hess establishes a large home for orphans. The preacher's efforts are threatened when the Korean ""police action"" breaks out in 1950. Battle Hymn was one of several collaborations between Rock Hudson and director Douglas Sirk--though Sirk felt that Robert Stack would have been better suited to the role of Rev. Hess."
3170,Cotton Mary,['Drama'],0.30869,"A British family is trapped between culture, tradition, and the colonial sins of the past."
8595,The Loved One,['Comedy'],1.05989,"Newly arrived in Hollywood from England, Dennis Barlow finds he has to arrange his uncle's interment at the highly-organised and very profitable Whispering Glades funeral parlour. His fancy is caught by one of their cosmeticians, Aimee Thanatogenos. But he has three problems - the strict rules of owner Blessed Reverand Glenworthy, the rivalry of embalmer Mr Joyboy, and the shame of now working himself at The Happy Hunting Ground pets' memorial home."
41641,1898. Los últimos de Filipinas,"['War', 'Drama', 'History']",12.129986,The Spanish troops in the Philippines Have to fight for their lives as they are forgot by the Spanish Empire
39157,Truckfighters,"['Documentary', 'Music']",0.066072,"Three down-to-earth guys, record songs and reach out for alternatives to their ordinary lives."
41781,Christmas List,"['Comedy', 'Romance']",0.600567,"Isobel Gray plans a storybook Christmas with her boyfriend, including a snow-covered cottage in the Northwest, and a carefully composed bucket list of classic holiday traditions. But when the boyfriend goes AWOL, the list proves challenging and a tempting new romance turns her life upside down. Will Isobel have a White Christmas ending under the mistletoe?"
34932,The List,['Thriller'],1.358638,"Christopher Cowin is in his mid 30s, a family man who owns a small advertising agency. A court case he had recently lost has shown him the rich and powerful always win! That is why Christopher creates the website THE LIST. On this site, users can label corrupt individuals in public life and award them points as to how much of a menace they are. The result is a list of politicians, CEOs and bankers. The website quickly becomes a worldwide success but suddenly, whoever is number one on THE LIST appears murdered and public opinion starts to turn against Christopher."
9547,Meet the Fockers,"['Comedy', 'Romance']",11.876386,"Hard-to-crack ex-CIA man, Jack Byrnes and his wife, Dina head for the warmer climes of Florida to meet son-in-law-to-be, Greg Focker's parents. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract."
28336,Hotel Hell Vacation,['Comedy'],1.481633,"Clark and Ellen Griswold embark on a trip to visit their son Rusty and his family, but along the way Clark has planned a romantic getaway where everything turns to disaster."
11611,Lady in Cement,"['Mystery', 'Comedy', 'Crime', 'Drama']",3.40004,"While diving for sunken treasure, street-smart gumshoe Tony Rome finds the body of a gorgeous blonde, her feet stuck in a block of cement. Soon after, tough guy Waldo Gronski hires him to find a missing woman named Sandra Lomax, and Rome wonders if there's a connection. He sets about trying to locate the woman, and in no time finds himself mixed up with a beautiful party girl and a slippery racketeer."
9773,Bopha!,['Drama'],0.074126,"In this story of a black policeman during South African apartheid, Danny Glover plays the cop, who believes he's trying to help his people, even while serving as a pawn of the racist government. When his son gets involved in the anti-apartheid movement, he finds himself torn between his family (including long-suffering wife Alfre Woodard) and what he believes is his duty."
1169,The Third Man,"['Thriller', 'Mystery']",8.513889,"Set in postwar Vienna, Austria, ""The Third Man"" stars Joseph Cotten as Holly Martins, a writer of pulp Westerns, who arrives penniless as a guest of his childhood chum Harry Lime, only to find him dead. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Maj. Calloway and falling head-over-heels for Harry's grief-stricken lover, Anna."
28297,Chris Rock: Bigger & Blacker,['Comedy'],1.749317,"Chris Rock brings his critically acclaimed brand of social commentary-themed humor to this 1999 standup comedy presentation from HBO. Also released as an album, Chris Rock: Bigger &amp; Blacker features Rock on-stage extolling his razor-sharp wit and wisdom on such topics as gun control, President Clinton, homophobia, racism, black leaders, and relationships."
16407,c[r]ook,"['Comedy', 'Crime', 'Thriller']",1.151656,A killer for the Russian Mafia in Vienna wants to retire and write a book about his passion - cooking. The mafia godfather suspects treason.
30584,The Fluffy Movie,['Comedy'],2.246494,"Stand-up comic Gabriel Iglesias delights audiences during his sold-out ""Unity Through Laughter"" tour, which spans more than 400 cities in 23 countries. During his set, Iglesias -- nicknamed ""Fluffy"" -- pounces on topics like communicating with his teenage son, struggling with his weight, performing his concert tour across India, and handling the reappearance of his father after a 30-year absence."
42511,Skazka Stranstviy,"['Family', 'Fantasy', 'Adventure']",0.586365,"In this fantasy with dragons and flying machines, 10-year-old Marta is determined to find her brother who was kidnapped at Christmastime by a fake Saint Nick because the little boy is blessed with the ability to locate gold. A kindly, wise philosopher-type by the name of Orlando joins Marta in her search, and together they survive a gigantic sleeping dragon and imprisonment in a tower with no clear means of escape. They overcome that hurdle, but later on, Orlando succumbs to the evils of The Plague (an all-consuming woman!) and Marta continues on her search alone. Eventually, she does find her brother -- but that only introduces problems she had never considered."
24897,Exodus: Gods and Kings,"['Adventure', 'Drama', 'Action']",16.320249,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues."
19100,Seeking a Friend for the End of the World,"['Comedy', 'Drama', 'Romance', 'Science Fiction']",6.947533,"As an asteroid nears Earth, a man finds himself alone after his wife leaves in a panic. He decides to take a road trip to reunite with his high school sweetheart. Accompanying him is a neighbor who inadvertently puts a wrench in his plan."
30027,Начало,"['Romance', 'Comedy']",0.006777,"A film-in-film story set in a provincial town in Russia. Pasha is an amateur actress who plays a witch at a local club, but her dream is to play Joan of Arc. In a strike of luck she is cast as Joan of Arc in a big screen film. Now she is torn between her luck and her love to Arkadi (Kuravlev) who is a married man."
2281,The Prince of Egypt,"['Adventure', 'Animation', 'Drama', 'Family', 'Music']",11.898185,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world."
41653,Ulvova mylläri,"['Romance', 'Comedy', 'Drama']",0.070588,"The main character is a miller, who sometimes acts strangely but is otherwise a goodhearted hardworking honest man. He sometimes keeps the villagers up all night by howling. Finally the villagers decide that the miller has to be committed into a mental hospital, where the hero does not have to spend too much time until he escapes. The miller takes to the woods near his home but there he is constantly harassed by the chief of the police with his posse."
19594,Atlas Shrugged Part II,"['Drama', 'Science Fiction', 'Mystery']",2.833747,"The global economy is on the brink of collapse. Brilliant creators, from artists to industrialists, continue to mysteriously disappear. Unemployment has risen to 24%. Gas is now $42 per gallon.  Dagny Taggart, Vice President in Charge of Operations for Taggart Transcontinental, has discovered what may very well be the answer to the mounting energy crisis - found abandoned amongst ruins, a miraculous motor that could seemingly power the World.  But, the motor is dead... there is no one left to decipher its secret... and, someone is watching.  It’s a race against the clock to find the inventor and stop the destroyer before the motor of the World is stopped for good.  A motor that would power the World. A World whose motor would be stopped.  Who is John Galt?"
38871,The Viking,"['Action', 'Drama', 'Romance', 'Adventure']",0.002362,"Originally called White Thunder, American producer Varick Frissell's 1931 film was inspired by his love for the Canadian Arctic Circle. Set in a beautifully black-and-white filmed Newfoundland, it is the story of a rivalry between two seal hunters that plays out on the ice floes during a hunt. Unsatisfied with the first cut, Frissell arranged for the crew to accompany an actual Newfoundland seal hunt on The SS Viking, on which an explosion of dynamite (carried regularly at the time on Arctic ships to combat ice jams) killed many members of the crew, including Frissell. The film was renamed in honor of the dead."
43293,11:55,"['Drama', 'Crime']",0.722501,"Upon his return home, a U.S. Marine must face up to the consequences of a shameful tragedy that has defined his past before he runs out of time."
40861,Escape to Witch Mountain,"['Adventure', 'Family', 'Fantasy']",1.749574,The tale of two orphan twins with special powers who go looking for their origins. The two are hindered by an avaricious tycoon who only wants to exploit their abilities.
31577,Come il vento,['Drama'],1.497667,"The last few years in the life of Armida Miserere, female jail director who committed suicide"
24972,May in the Summer,"['Drama', 'Comedy']",4.487643,A bride-to-be is forced to reevaluate her life when she reunites with her family in Jordan and finds herself confronted with the aftermath of her parents’ divorce.
7208,Eternal Sunshine of the Spotless Mind,"['Science Fiction', 'Drama', 'Romance']",12.906327,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake."
33099,"Davy Crockett, Indian Scout","['Western', 'Action']",0.601034,"It's 1848 and a wagon train with an Army escort is heading west through Indian territory, It's scout is Davy Crockett, nephew of his more famous namesake. There is spy amongst them informing the Indians. They survive the first Indian attack and then push on. They have a choice of two passes through the mountains. Learing of the pass to be defended by the Indians, they head for the other. But upon ariving, the Indians attack. Somehow they have been informed."
3223,Born Yesterday,"['Comedy', 'Romance', 'Drama']",6.085287,"Uncouth, loud-mouth junkyard tycoon Harry Brock descends upon Washington D.C. to buy himself a congressman or two, bringing with him his mistress, ex-showgirl Billie Dawn."
15264,Shake Hands With the Devil,"['Drama', 'History']",1.334478,"Canadian Lt. General Romeo Dallaire was the military commander of the UN mission in Rwanda and this movie is personal and, all too true, story of his time there during the genocide of 1994. It is not quite as moving as the earlier Hotel Rwanda and is less geared to drama and emotional manipulation, but it is still grim and upsetting."
27991,J'embrasse pas,['Drama'],1.177,A good-looking but naive lad leaves his mountain village to try and make his way in Paris. He thinks maybe he will try acting but things don't go too well for him. Eventually he is forced to sell himself to men and though he meets an attractive girl she is herself a prostitute with a vicious pimp.
7046,Melvin Goes to Dinner,['Comedy'],1.097895,"Marital infidelity, religion, a guy in heaven wearing a Wizards jersey, anal fetishes, cigarettes and schizophrenia, ghosts, and how it's going to get worse before it gets better."
9349,Den tredje vågen,"['Action', 'Thriller']",1.7972,"Johan Falk hasn't been working for over a year since he resigned from the police. Most of all he wants to move out to the countryside, but fate has a different thought."
1146,Passion Fish,['Drama'],5.367604,"Soap actress May-Alice Culhane is paralyzed from the waist down in an accident. She returns to her old home in Louisiana, where she proceeds to drink quite steadily and to drive away five personal attendants in the first twenty minutes of the movie. Then she meets with Chantelle, whose stubbornness matches her own -- if only because Chantelle, herself a recovering cocaine addict, cannot afford to lose this job. Their mutual dislike gradually develops into an armed truce as the two women deal with their own problems and with each others'."
13040,Babylon 5: The Lost Tales - Voices in the Dark,"['Action', 'Adventure', 'Science Fiction']",4.547604,"This latest installment of Babylon 5 is in two parts: the first, is about an entity that has possessed a worker. It wants to be exorcised but Col. Lochley prevents the priest &amp; sends it &amp; the host both back to Earth. The second is about Galen trying to dupe President Sheridan into assassinating the future Centauri President to stop him possibly attacking Earth in 30 years time."
42134,Tenemos la carne,"['Drama', 'Horror', 'Fantasy']",1.608321,"After wandering a ruined city for years in search of food and shelter, two siblings find their way into one of the last remaining buildings. Inside, they find a man who will make them a dangerous offer to survive the outside world."
32613,Megáll az idő,['Drama'],0.000844,"A Budapest high school in the beginning of the 1960s. Dinis suffers the torments of adolescence. His father had to leave Hungary after the uprise in 1956, and since then Dini's mother has had to take care of her two sons on her own. A friend of Dinis' father, Bodor, is released from prison and moves in with them. Dinis and his brother Bodor are far from happy over this intrusion of their family life."
11408,Bobby,"['History', 'Drama']",9.614816,"In 1968 the lives of a retired doorman, hotel manager, lounge singer, busboy, beautician and others intersect in the wake of Robert F. Kennedy's assassination at the Ambassador Hotel in Los Angeles."
36058,When I'm Sixty-four,['Drama'],0.984786,"One-off drama about the friendship that grows between two men from very different backgrounds, whose paths cross for the first time as they approach retirement age."
24110,Carry On Spying,['Comedy'],4.463738,"Carry On favourite Barbara Windsor makes her debut in this outrageous send-up of the James Bond movies. Fearless agent Desmond Simpkins and James Bind, aided and abetted by the comely Agent Honeybutt and Agent Crump, battle against the evil powers of international bad guys STENCH and their three cronies."
41338,A United Kingdom,"['Drama', 'History']",6.249112,"The inspiring true story of Seretse Khama, the King of Bechuanaland (modern Botswana), and Ruth Williams, the London office worker he married in 1948 in the face of fierce opposition from their families and the British and South African governments. Seretse and Ruth defied family, Apartheid and empire - their love triumphed over every obstacle flung in their path and in so doing they transformed their nation and inspired the world."
6447,Le Divorce,"['Comedy', 'Drama', 'Romance']",8.73915,"While visiting her sister in Paris, a young woman finds romance and learns her brother-in-law is a philanderer."
24424,Harmontown,['Documentary'],2.811629,"A comedic, brutally honest documentary following self-destructive TV writer Dan Harmon (NBC's Community) as he takes his live podcast on a national tour."
19107,A Map For Saturday,['Documentary'],0.356735,"On a trip around the world, every day feels like Saturday. A Map For Saturday reveals a world of long-term, solo travel through the stories of trekkers in 20 countries on four continents. The documentary finds backpackers helping neglected Thai tsunami victims. It explains why Nepal's guesthouses are empty and Brazil's stoplights are ignored. But at it's core, A Map For Saturday tracks the emotional arc of extreme long-term travelers; teenagers and senior citizens who wondered, ""What would it be like to travel the world?"" Then did it."
5591,Death Hunt,"['Action', 'Drama']",5.674684,"Canada 1931: The unsociable trapper Johnson lives for himself in the ice-cold mountains near the Yukon river. During a visit in the town he witnesses a dog-fight. He interrupts the game and buys one of the dogs - almost dead already - for $200 against the owner's will. When the owner Hasel complains to Mountie Sergeant Millen, he refuses to take action. But then the loathing breeder and his friends accuse Johnson of murder. So Millen, although sympathetic, has to try to take him under arrest - but Johnson defends his freedom in every way possible."
