,original_title,genre_list,popularity,overview
44735,Princes of the Yen,['Documentary'],0.337719,Set in 20th Century Japan the documentary explores the role and power of Central Banks and how they can be used to change a country's economic political and social structures A documentary adaption off the book by Professor Richard Werner.
4804,The Exterminator,"['Action', 'Thriller', 'Crime', 'Drama']",3.576607,"A man's best friend is killed on the streets of New York. The man (Robert Ginty) then transforms into a violent killer, turning New York into a great war zone and Christopher George is the only one to stop him."
44925,The House,['Comedy'],30.146847,"When Scott and Kate Johansen’s daughter gets into the college of her dreams it’s cause for celebration. That is, until Scott and Kate learn that the scholarship they were counting on didn’t come through, and they’re now on the hook for tuition they can’t begin to afford. With the help of their friend and neighbor Frank also in need of a major payday they decide to open an illegal casino in his suburban house, risking everything together on a Vegas-style bacchanal where money flows, inhibitions are checked at the door, and all bets are off."
26470,Mosquita y Mari,['Drama'],0.789746,"After being assigned as study partners, two Chicana high schoolers find a bond that confuses them at times."
45456,House of Horrors,"['Horror', 'Mystery', 'Thriller']",0.222814,"An unsuccessful sculptor saves a madman named ""The Creeper"" from drowning. Seeing an opportunity for revenge, he tricks the psycho into murdering his critics."
39053,Der Fan,['Horror'],1.358396,"The hero-worship that Simone has for a pop singer is built to a crescendo until she passes out when she finally sees him up-close in a crowd of fans pushing him for autographs. She is later shocked when he lets her know that he does not love her. In an instant, she is caught ""in a trance"" and feels a murderous urge that is bigger than the both of them."
5957,Dragon Lord,"['Action', 'Comedy']",4.068513,"Dragon and his madcap pal Cowboy spend their days getting into mischief, frustrating the elders, chasing girls, and competing in the village sport. When Dragon overhears a fiendish plot by smugglers to sell China's national treasures overseas, the pair leap into action. Also, Cowboy's wealthy father is kidnapped by the villainous and lethal Big Boss, and the scene is set for a furious martial arts showdown."
22032,Le Convoyeur,"['Action', 'Drama', 'Crime']",2.461442,"In France, the disturbed and mysterious Alexandre Demarre is hired as security guard for the Vigilante armored truck company earning 1,200 euros per month and lodges in a hotel nearby the company for 1,450 euros for a month. He becomes close to his colleagues, actually a group of losers, without motivation or perspective, paranoids, depressed and substances addicted men, and prepares a personal file with the profile of each one. Along the days, the real intentions of Alex in working at Vigilante are disclosed."
22051,Aningaaq,['Drama'],2.411144,"Aningaaq, an Inuit fisherman camping on the ice over a frozen fjord, talks through a two way radio with a dying astronaut who is stranded in space, 500 kilometers above Earth. Even though he doesn't speak English and she doesn't speak Greenlandic, they manage to have a conversation about dogs, babies, life and death."
4824,Ocean's Eleven,"['Thriller', 'Music', 'Comedy', 'Crime']",7.29506,Ocean's Eleven is the 'Rat-Pack' comedy about robber Danny Ocean and his gang's attempt to rob the five biggest casinos in Las Vegas.
4732,Not Without My Daughter,"['Drama', 'Thriller']",9.505757,"An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well."
35733,Warlords of Atlantis,"['Adventure', 'Fantasy', 'Science Fiction']",1.463804,"Searching for the lost world of Atlantis, Prof. Aitken, his son Charles and Greg Collinson are betrayed by the crew of their expedition's ship, attracted by the fabulous treasures of Atlantis. The diving bell disabled, a deep sea monster attacks the boat. They are all dragged to the bottom of the sea where they meet the inhabitants of the lost continent, an advanced alien race that makes sailors their slaves."
13607,The Lawless Breed,"['Action', 'Western']",0.442244,"After being released from prison, ex-gunfighter John Wesley Hardin hopes to have his autobiography published in order to rehabilitate his tarnished reputation."
35689,Kept Woman,['Thriller'],3.016183,"Jessica and her fiancé Evan just moved from the city into their dream home on a quiet suburban street. Soon after, Jessica catches her seemingly friendly new neighbor, Simon, in a strange lie and can't let her suspicions rest. The danger escalates when Simon lures her inside his home and imprisons Jessica in his secret bunker, meticulously decorated in the idealized style of the 1950's."
42685,Ayurveda: Art of Being,['Documentary'],0.113042,"Ayurveda is a science of life and a healing art, where body, mind and spirit are given equal importance. This voyage of thousands of miles across India and abroad takes you on a unique poetic journey, where we encounter remarkable men of medicine or simply a villager who lives in harmony with nature. ""Hope is nature's way of enabling us to survive so that we can discover nature itself."""
37215,Nuits rouges,"['Horror', 'Thriller']",0.060535,"Clad in a featureless red mask, The Man Without A Face is involved in a single-minded pursuit of the fabled treasure of the Knights Templar in this tribute to the pulp adventure stories of Louis Feuillade."
29468,Return to Source: The Philosophy of The Matrix,['Documentary'],0.478635,"An hour long discussion on the philosophical concepts that inspired, and are presented in the trilogy. This is one of the two feature-length documentaries on disc number 8 of the 10-Disc Ultimate Set."
20790,谷口 千吉,"['Horror', 'Science Fiction']",0.268765,"Fallout from hydrogen bomb tests is turning people into blobs of oozing, radioactive green goop that travel through sewers and have a taste for human flesh, in ""The H-Man"" (1958). Kenji Sahara, Akihiko Hirata star."
32006,Smosh: The Movie,"['Comedy', 'Action', 'Adventure']",4.197684,An embarrassing video of Anthony surfaces online right before his fifth high school reunion. The Smosh dudes then race to pull down the clip before it blows Anthony's chances of reconnecting with his teen crush Anna.
35656,Mariken,"['Drama', 'Family', 'Fantasy']",0.133634,"A family film, based on a well-known Dutch story from the Middle Ages. Mariken tells the compelling and poetic story of spirited young girl named Mariken. The orphan Mariken lives in a secluded forest with an eccentric old hermit. One day, she decides to leave her surroundings and sets off for town to buy a new goat. On her adventurous journey into the 'real' world, she finds out about the good and bad sides of people."
13543,Anvil! The Story of Anvil,"['Documentary', 'Music']",3.414041,"At 14, best friends Robb Reiner and Lips made a pact to rock together forever. Their band, Anvil, hailed as the ""demi-gods of Canadian metal, "" influenced a musical generation that includes Metallica, Slayer, and Anthrax,. Following a calamitous European tour, Lips and Robb, now in their fifties, set off to record their 13th album in one last attempt to fulfill their boyhood dreams"
7388,The Lonely Guy,"['Comedy', 'Romance']",4.273982,A writer for a greeting card company learns the true meaning of loneliness when he comes home to find his girlfriend in bed with another man.
13681,More Dead Than Alive,"['Western', 'Action']",1.216183,"When the multiple murderer Cain is released from prison after 18 years, he wants to settle down as a rancher and never touch a gun again. But his former life haunts him; not only that nobody wants to give him a job, some villains also want to pay him back. So he has to accept the offer of showman Ruffalo to perform as ""Killer Cain"" in his traveling shooting show. However after 18 years without practice even Ruffalo's young assistant Billy shoots better than Cain."
14551,Avatar,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",185.070892,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
6498,The Business of Fancydancing,"['Music', 'Drama']",0.102743,"Seymour Polatkin is a successful, gay Indian poet from Spokane who confronts his past when he returns to his childhood home on the reservation to attend the funeral of a dear friend."
19934,American Roulette,"['Action', 'Thriller']",0.318935,
6035,Into the West,"['Adventure', 'Drama', 'Family', 'Fantasy']",1.979369,"Accused of a crime they didn't commit, two city kids and a magical horse are about to become the coolest outlaws ever to ride Into The West."
18547,Кино-Глаз на первой разведке.,['Documentary'],0.150588,"This documentary promoting the joys of life in a Soviet village centers around the activities of the Young Pioneers. These children are constantly busy, pasting propaganda posters on walls, distributing hand bills, exhorting all to ""buy from the cooperative"" as opposed to the Public Sector, promoting temperance, and helping poor widows. Experimental portions of the film, projected in reverse, feature the un-slaughtering of a bull and the un-baking of bread."
13650,Riders of Destiny,"['Action', 'Western']",0.604248,"John Wayne portrays Singin' Sandy Saunders and has a reputation as the most notorious gunman since Billy the Kid. That's somewhat ironic though, since it's later revealed that he's a special Secret Service agent sent from Washington to investigate a land swindle scheme under the direction of town boss James Kincaid (Forrest Taylor)."
32169,The Runner,['Drama'],5.159939,"In the aftermath of the BP oil spill, an idealistic but imperfect New Orleans politician (Nicolas Cage) finds his plans of restoration unraveling as his own life becomes contaminated with corruption, scandal and deceit."
25835,Taken 3,"['Thriller', 'Action']",18.081483,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice."
25812,The Biggest Bundle of Them All,"['Comedy', 'Crime']",0.526755,A kidnapped mobster (Vittorio De Sica) persuades his captors to help him rob platinum ingots from a train.
9290,Electric Dragon 80.000 V,"['Fantasy', 'Drama', 'Science Fiction', 'Thriller']",2.238958,"A young boy gets jolted with electricity as he's climbing a cable pylon. As he gets older, he experiences intense fits of violence in which bolts of electricity burst from his fists. Elsewhere in Tokyo, there is an electronics wizard who also happens to be a vigilante with a taste for electric weapons. When the pair catch each others attention, the result is a battle that will light up the city."
24241,American Sniper,"['War', 'Action']",19.228561,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind."
12887,Dans la ville de Sylvia,"['Drama', 'Romance']",0.727337,A man returns to a city to try to track down a lovely woman he met six years earlier.
18285,Young Adult,"['Comedy', 'Drama']",6.142913,"A divorced writer from the Midwest returns to her hometown to reconnect with an old flame, who's now married with a family."
34759,Hallowed Ground,['Horror'],1.284305,"After she becomes stranded in a small town, a young woman discovers her arrival there was foretold a century earlier by the town's founding preacher and that she is an integral part of his impending - and terrifying - rebirth."
8624,Up the Down Staircase,['Drama'],0.604325,"Sylvia Barrett is a rookie teacher at New York's inner-city Calvin Coolidge High: her lit classes are overcrowded, a window is broken, there's no chalk, books arrive late. The administration is concerned mainly with forms and rules (there's an up and and a down staircase); bells ring at the wrong time. Nevertheless, she tries. How she handles the chaos and her despair in her first semester makes up the film: a promising student drops out, another sleeps through class, a girl with a crush on a male teacher gets suicidal, and a bright but troublesome student misunderstands Sylvia's reaching out. A discussion of Dickens, parents' night, and a mock trial highlight the term. Can she make it?"
33356,Wonder Woman,"['Action', 'Adventure', 'Fantasy']",294.337037,An Amazon princess comes to the world of Man to become the greatest of the female superheroes.
31140,Poison,"['Thriller', 'Mystery']",0.732388,"Traci is a devious teenage girl who befriends and kills anyone who comes between her and her mother, Dana, a failed movie actress who lies for and protects Traci."
41408,Réparer les vivants,['Drama'],4.689067,"It all starts at daybreak, three young surfers on the raging seas. A few hours later, on the way home, an accident occurs. Now entirely hooked up to life-support in a hospital in Le Havre, Simon’s existence is little more than an illusion. Meanwhile, in Paris, a woman awaits the organ transplant that will give her a new lease on life."
30155,Da grande,"['Fantasy', 'Comedy']",0.003977,
12408,"Definitely, Maybe","['Comedy', 'Romance']",12.553657,"When Will decides to tell his daughter the story of how he met her mother, he discovers that a second look at the past might also give him a second chance at the future."
25175,The Real Glory,"['War', 'Action']",1.087102,"In the wake of the Spanish-American war, military doctor Bill Canavan (Cooper) arrives at a war-torn Filipino outpost. Infested with cholera and under attack from a vicious local Moro chieftain, the troops are terrified and their commanding officer has all but given up hope. Outnumbered and out of supplies, Canavan decides to trade his scalpel for a rifle and rally the few remaining troops into one last stand before the outpost and everyone inside becomes just another footnote in history."
41625,This is What Love in Action Looks Like,['Documentary'],0.082306,"In the summer of 2005 a 16yo Memphis, TN wrote on his MySpace blog about his parents sending him to a ""Fundamentalist Christian"" program that strives to turn gay teens straight. This documentary follows the inspirational story of this teens local community standing up for their friend with daily protests at the facility in what would become an international news story. The documentary features several former clients of the organization who tell their personal stories about the time they spent within the programs walls."
31331,Il futuro è donna,['Drama'],0.060908,"In this improbable, ponderous story about a couple who do not want to have children of their own, and a pregnant, single woman who needs a home for awhile, the relationship between the three is strange, at the very least."
21819,Romeo & Juliet,"['Drama', 'Romance']",4.494988,"In Verona, bad blood between the Montague and Capulet families leads to much bitterness. Despite the hostility, Romeo Montague manages an invitation to a masked ball at the estate of the Capulets and meets Juliet, their daughter. The two are instantly smitten but dismayed to learn that their families are enemies. Romeo and Juliet figure out a way to pursue their romance, but Romeo is banished for his part in the slaying of Juliet's cousin, Tybalt."
42734,Susan Calman: Lady Like,['Comedy'],0.025645,"Susan Calman's stand-up show about being older, wiser and liking yourself whatever anyone might say.  This show was recorded in the beautiful surroundings of Glasgow’s Citizens Theatre to an enthusiastic home crowd."
16639,The Rise and Fall of Legs Diamond,"['Crime', 'History']",0.48068,The New York killer (Ray Danton) goes from mob bodyguard to mob boss to mob target.
34046,Pluto's Judgement Day,['Animation'],0.907356,"Pluto chases a kitten through a window and right into Mickey's lap. Mickey scolds him, and goes off to wash the kitten. Pluto falls asleep in front of the fire, and dreams of a hell ruled by cats where he is put on trial for all his crimes against cats and, of course, found guilty."
16403,Navajo Joe,"['Action', 'Western']",4.401621,The sole survivor of a bloody massacre vows revenge on his attackers and on the men who killed his wife.
16109,Magneettimies,"['Documentary', 'Music']",0.121601,A look at the life and music of Pekka Streng who died at the age of 26 in 1975.
26325,Wishcraft,['Horror'],0.623175,"Life is about to change for Brett Bumpers, Martin Van Buren High School's resident brain. Socially inept and head over heels in love with Samantha the school beauty. Brett receives a mysterious package, a talisman, and the power to make three wishes. Brett makes his first wish - for Samantha to be his date at the school dance, then makes a second wish for Samantha to fall in love with him. But evil forces have been awakened by the use of dark magic. A sinister force appears and methodically and viciously begins to torture and mutilate members of the senior class... with its final and ultimate target the destruction and death of Samantha. Now Brett needs to protect the woman he loves but can only do so by using his last wish turning the dark power of the sinister force upon himself!"
27634,The Terror Within II,"['Horror', 'Science Fiction']",0.745915,"In a world gone mad, the last human colony struggles to survive underground, beneath a land of nightmarish mutants who seek to destroy them. But when the mutant breaks inside humanity's final stronghold, the battle for survival pits the human colonists against their deadly invaders miles below the earth's surface."
30334,Più forte sorelle,"['Comedy', 'Western']",3e-06,For a Book of Dollars
29059,A Covenant with Death,['Drama'],0.626622,"An innocent man is found guilty of murder and sentenced to death, but as he's about to be hanged he accidentally kills his executioner. He now faces a new trial, presided over by a young and inexperienced judge."
39691,"Hello, My Name Is Frank","['Drama', 'Comedy']",0.035052,"Comedy about Frank, a hermit with Tourette Syndrome who is thrust into the harsh realities of the world when his caregiver dies. After recognizing that Frank is despondent, the caregiver's teenage daughter, Laura, drags a reluctant Frank along on a life-changing road trip with Laura and her friends.  -  Garrett M. Brown, Rachel DiPillo, Mary Kate Wiles"
10718,千里走单骑,['Drama'],1.883227,"Takada, a Japanese fisherman has been estranged from his son for many years, but when the son is diagnosed with terminal cancer his daughter-in-law, Rie, summons him to the hospital. Through a series of obstacles and relationships, he is brought unexpectedly closer to both an understanding of himself and of his son."
6970,Le roi de cœur,"['Comedy', 'Drama', 'War']",2.202136,An ornithologist mistaken for an explosives expert is sent alone into a small French town during WWI to investigate a garbled report from the resistance about a bomb which the departing Germans have set to blow up a weapons cache.
20451,Сказка сказок,['Animation'],2.414009,"Skazka Skazok (Tale of Tales) is a 27-minute animated short film, considered the masterpiece of influential Russian animator Yuri Norstein. Told in a non-narrative style by free association, the film employs various techniques including puppets, cut-outs, and traditional cell animation. Using classical music and '30s jazz tunes instead of dialogue."
3851,Stardom,"['Comedy', 'Drama']",1.641105,A young girl is plucked from small-town obscurity and thrust into the spotlight of the glamorous world of super-models.
7353,Monster in a Box,"['Comedy', 'Drama']",0.009961,"This is the story of Spalding Gray and his attempt to write a novel. It is a first person account about writing and living, and dealing with success while trying to be successful."
30894,John Oliver: Terrifying Times,['Comedy'],1.019346,"American viewers may know him best as the British correspondent on ""The Daily Show,"" but John Oliver is also an accomplished stand-up comic. In his first Comedy Central special Oliver tackles the topics that perplex him about the United States. He takes well-aimed shots at the American political process and the invasion of Iraq (including how the Brits would have done it differently), and argues for reparations from the Revolutionary War."
8811,The Scarlet Pimpernel,"['Action', 'Drama', 'Romance']",1.636045,"During the French Revolution, a mysterious English nobleman known only as The Scarlet Pimpernel (a humble wayside flower), snatches French aristos from the jaws of the guillotine, while posing as the foppish Sir Percy Blakeney in society. Percy falls for and marries the beautiful actress Marguerite St. Just, but she is involved with Chauvelin and Robespierre, and Percy's marriage to her may endanger the Pimpernel's plans to save the little Dauphin"
40245,Líbánky,['Drama'],0.433842,"A wedding is supposed to be a joyous occasion, but things can go awry. When an uninvited guest turns up at the church and later at the reception as well, the newly-weds’ day turns sour. Shadows of the past can blight the most sumptuous of banquets and rend the most affectionate of embraces."
25537,Night Watch,"['Horror', 'Mystery', 'Thriller']",1.20597,"Ellen Wheeler, a rich widow, is recovering from a nervous breakdown. One day, while staring out the window, she witnesses a murder. But does anybody believe her?"
40160,Eccezzziunale... veramente,['Comedy'],0.002538,
6424,Avanti!,"['Comedy', 'Drama', 'Romance']",10.088989,A successful businessman goes to Italy to arrange for the return of his tycoon-father's body only to discover dad died with his mistress of long standing.
38006,Vabank II,"['Comedy', 'Crime']",0.840863,"A sequel to ""Vabank"" (1981), introduces the same characters entangled in a duel between a former safecracker and a crooked bank manager."
479,Lassie,"['Action', 'Adventure', 'Drama', 'Family']",3.645342,"An update of the Lassie legend stars Thomas Guiry as a troubled city kid whose family retreats to the country, where he befriends the famous collie and changes for the better. Conflict develops when a ruthless sheep rancher causes trouble for everyone."
34084,Malacrianza,['Drama'],0.016486,"The life of a simple piñata salesman named Don Cleo is turned upside down when he falls victim to an extortionist he can’t possibly afford to pay. The harder he tries to raise the funds, the deeper into trouble he  gets. If Don Cleo hopes to survive, he’ll have to face his fears and stand up to his tormentors."
16266,Stín kapradiny,['Drama'],0.007795,"Based on the only extensive prose work by the surrealist painter Josef Capek, Shades of Fern most resembles the philosophical fairy tales and fables of Josef’s older brother, the legendary Czech novelist and playwright Karel Capek. Two young poachers, more boys than men, kill a gamekeeper when they are caught illegally hunting. Panicked, they retreat into a forest that grows steadily more forbidding and deadly as their fear for the future—and guilt over their action—mounts. Loosely based on hundreds of oral folk tales and legends that haunt the woods of Czechoslovakia, Vlácil’s contemporary updating artistically underscores the relationship between man and nature, crime and punishment, isolation and society, and guilt and memory."
41960,Good Fortune,['Documentary'],0.004712,"Filmmaker Landon Van Soest's thought documentary explores how massive international efforts to alleviate poverty in Africa may be undermining the very communities they aim to benefit. Intimate portraits of three individuals living in the poorest areas of Kenya, Good Fortune explores how massive, international efforts to alleviate poverty in Africa may be undermining the very communities they aim to benefit."
30806,Bad Kids Go To Hell,"['Comedy', 'Mystery', 'Thriller']",3.140175,"On a stormy Saturday afternoon, six students from Crestview Academy begin to meet horrible fates as they serve out their detentions. Is a fellow student to blame, or perhaps Crestview's alleged ghosts are behind the terrible acts?"
41218,Goin' to Town,['Comedy'],0.665062,"Goin' to Town is the story of an ambitious woman named Cleo Borden (Mae West) who grew up in a saloon. She loves the men and the men love her, but her aspirations lead her to enter into a contract to marry a wealthy man (Fred Kohler). Fortunately for her, he dies and leaves her all of his fortune. She soon learns that although she has money, she is not yet a lady, so she embarks on a journey to become one. She has no desire to change herself, but the man she sets her sights on (Paul Cavanagh) does, so she obliges."
14131,Green Lantern: First Flight,"['Action', 'Animation', 'Science Fiction']",11.040602,"Test pilot Hal Jordan finds himself recruited as the newest member of the intergalactic police force, The Green Lantern Corps."
41694,John Hodgman: RAGNAROK,['Comedy'],0.724585,"Deranged Millionaire, John Hodgman, and his infamous moustache dispense their survival guide to the Mayan apocalypse or as he's deemed it ""RAGNAROK"".  With his eccentric list of post-apocalyptic necessities, beef jerky dollars, sperm whales and mayonnaise, John Hodgman entertains the audience in the face of impending doom."
43113,Mulligans,['Drama'],1.631885,"Like the American classic, The Graduate - secrecy, betrayal, and a painful coming of age face a family in Mulligans, by first time feature film director Chip Hale."
5437,Barbershop,"['Comedy', 'Drama']",6.498789,"A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out."
4400,Off Limits,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",11.516965,"McGriff and Albaby are probably doing the worst law enforcement job in the world - they are plain clothes U.S. military policemen on duty in war-time Saigon. However, their job becomes even harder when they start investigating the serial killings of local prostitutes. Their prime suspect is high ranking U.S. Army officer which brings their lives in danger."
45303,Akademia Pana Kleksa,"['Fantasy', 'Family']",1.084496,"Thanks to the powers of magic, Adaś Niezgódka is transported to the fairy tale land of Mr. Blot – the protagonist of Jan Brzechwa’s classic book. Mr. Blot is a teacher and a magician in one. His lessons cannot be boring. Especially when bIotology is the subject. Adaś learns about the miracles of the enchanted land, but also gets to know its dark secrets."
30130,The Redwood Massacre,"['Fantasy', 'Horror']",1.128292,"​‘THE REDWOOD MASSACRE’ is about five adventurous friends, visiting the legendary murder site of Redwood. It has all the hallmarks of being an exciting and thrilling camping weekend away.  They soon discover they’re not the only people in the mysterious location. The fun camping expedition soon turns into a nightmare as they are sadistically stalked by a mysterious unseen killer."
3395,"Bell, Book and Candle","['Fantasy', 'Comedy', 'Romance']",6.441891,"A modern-day witch likes her neighbor but despises his fiancee, so she enchants him to love her instead... only to fall in love with him for real."
33953,Живой,"['Drama', 'Mystery']",0.741482,A veteran of the Chechen War is helped by the ghosts of his two fallen comrades to leave the war behind.
33494,Cruel World,"['Thriller', 'Horror', 'Comedy']",0.262437,"Millions witnessed Philip Markham's public humiliation when he got dumped by Catherine, the beautiful star of a popular dating show, and now - several years and reality series later - he wants revenge. After taking Catherine captive, he lures nine unsuspecting co-eds to her luxurious mansion in the middle of nowhere, trapping the contestants in his own sick version of reality TV - where the challenges are bizarre, the danger is real and death is just a competition away."
27359,I Ought to Be in Pictures,"['Drama', 'Comedy']",0.510177,"Grandmother has nothing to say when Libby tells her that she is off to LA to look up Dad, a Hollywood screenwriter. Grandmother has been in a New York cemetery for six years and Dad has been out of Libby's life for 16 of her 19 years. Libby arrives in LA on a Tuesday and phones Dad the one night that Stephanie, who does Jane Fonda's hair, stays over. Stephanie is there the next morning when Libby decides she needs to tell her story face-to-face."
10523,Dead Man's Shoes,"['Drama', 'Thriller', 'Crime']",12.655746,A soldier returns home to his small town and exacts a deadly revenge on the thugs who tormented his dimwitted brother while he was away.
22235,Visions of Europe,"['Comedy', 'Drama']",0.958683,Twenty-five films from twenty-five European countries by twenty-five European directors.
11937,Broken Arrow,['Western'],8.83625,"Indian scout Tom Jeffords (James Stewart) is sent out to stem the war between the Whites and Apaches in the late 1870s. He learns (through an uncomfortably close encounter) that the Indians kill only to protect themselves, or out of retaliation for white atrocities."
31561,Cha cha cha,"['Crime', 'Drama']",1.971406,An accident involving a 16-years old prompts private eye Corso to an investigation that will unearth a deep web of corruption in today's Rome.
37775,Three Cheers for the Irish,"['Romance', 'Comedy']",0.059756,"Peter Casey has been with the New York City police department for 25 years. He's totally surprised when he's asked to retire on his 25th anniversary with the force. He's even more unprepared for the romance that develops between his favorite daughter, Maureen, and the Scottish cop who takes over his beat."
42552,"Era uma vez eu, Verônica",['Drama'],1.01536,"A finely tuned, emotionally raw portrait of a woman’s conflicted entry into adulthood, Once Upon a Time Veronica is a thoroughly modern anti–fairy tale. Director Marcelo Gomes shows a rare ability to get under the skin — and cut close to the bone — of his emotionally vulnerable but resilient main character. Anchored by a tour de force performance from the fearless Hermila Guedes, this sensual, psychologically complex character study charts the personal and professional growth of one young woman in Recife."
45239,L'Amant double,['Thriller'],9.907026,"Chloé, a fragile young woman, falls in love with her psychoanalyst, Paul. A few months later she moves in with him, but soon discovers that her lover is concealing a part of his identity."
34366,Aflatoon,"['Crime', 'Action', 'Drama']",0.959473,"Mistakenly appointed as a college professor, happy-go-lucky Raja finds the rich girl of his dreams - but must confront a look-alike con man named Rocky to win her father's approval. The plot thickens when Raja pretends to be Rocky, and Rocky pretends to be Raja. But both does not know that this mistake will engulf them for years to come"
38435,Der Unfisch,['Comedy'],0.678833,
5741,Eight Crazy Nights,"['Comedy', 'Animation']",11.788185,"Adam Sandler invites you to share some holiday cheer in the new, no-holds-barred musical comedy Adam Sandler's 8 Crazy Nights. Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far."
12519,ゼブラーマン,"['Action', 'Comedy']",1.184277,"Being a failure as a teacher and a familyman, Shinichi tries to escape everyday live by dressing up as ""Zebraman"", the superhero. Although the TV series whas canceled after only 6 episodes, this cannot stop him from acting out his escape fantasy in a self made zebra-suit. He get's more then he could ever wish for, when his black-and-white dressed alter-ego seems to be the only thing to stand between absolute (green) evil and a happy ending."
11825,Shrek the Third,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",14.072479,"The King of Far Far Away has died and Shrek and Fiona are to become King &amp; Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom."
32477,Schlußakkord,"['Music', 'Drama']",0.083733,"A young, impoverished German woman named Hanna gives her infant up for adoption and emigrates to American to live with her husband. When her husband commits suicide, Hanna returns to Germany and works her way into becoming the live-in maid and nurse to her child being raised by an orchestra conductor and his wife."
43942,Čarodějův učeň,"['Animation', 'Drama']",1.18221,"Krabat, a beggar boy, is lured to become an apprentice to an evil, one-eyed sorcerer. With a number of other boys, he works at the sorcerer's mill while learning black magic. Every Christmas one of the boys has to face the master in a magical duel, where the boy never stands a chance because the master is the only person who is allowed to use a secret spell: The Koraktor."
3315,Double Indemnity,"['Drama', 'Mystery', 'Thriller']",6.49432,"Unsuspecting Mr. Dietrichson becomes increasingly accident prone after his icily calculating wife encourages him to sign a double indemnity policy proposed by a smooth-talking insurance agent. Against a backdrop of distinctly California settings, the partners in crime plan the perfect murder to collect the insurance. Perfect until a claims manager gets a familiar feeling of foul play and pursues the matter relentlessly."
18830,The Ballad of Nessie,"['Animation', 'Family', 'Fantasy']",1.527842,"A legendary and friendly creature named Nessie lives happily in a small pond with her friend MacQuack, a rubber duck. When a rich developer takes the pond and land surrounding it to build a miniature golf course, Nessie is forced to search for a new home."
5116,Stir Crazy,['Comedy'],6.481464,"New Yorkers, Skip Donahue and Harry Monroe, have no jobs and no prospects. They decide to flee the city and find work elsewhere, and land jobs as woodpeckers to promote the opening of a bank. When their feathery costumes are stolen and used in a bank robbery, they no longer have to worry about employment -- they're sent to prison!"
17136,The Hangover Part II,['Comedy'],21.893532,"The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group."
25029,Running from Crazy,['Documentary'],0.870447,"'Running from Crazy' is a documentary examining the personal journey of model and actress Mariel Hemingway, the granddaughter of Ernest Hemingway, as she strives for a greater understanding of her family history of suicide and mental illness."
4365,Critters 2,"['Comedy', 'Horror', 'Science Fiction', 'Thriller']",9.97523,"A batch of unhatched critter eggs are mistaken for Easter eggs by the country-folk inhabitants of Grover's Bend and, before long, the ferocious furballs are on the rampage again."
28893,"Guru, The Mad Monk",['Horror'],0.041681,A deranged 15th Century prison colony chaplain exploits his power to get money for his church including murder and grave robbing committed by his vampire mistress and one-eyed hunchback assistant.
28896,Gorila se kupa u podne,['Comedy'],0.076008,A Red Army major caught between East and West Berlin finds his wife gone and somebody else moved into his apartment.
38080,What Our Fathers Did: A Nazi Legacy,['Documentary'],0.590079,"Can you imagine what it means to grow up as the child of a mass murderer? Hans Frank and Otto von Wächter were indicted as war criminals for their roles in WWII. Nazi Governors and consultants to Hitler himself, the two are collectively responsible for thousands of deaths. But what stood out to Philippe Sands were the impressions they left on their sons. While researching the Nuremberg trials, the human rights lawyer came across two men who re-focused his studies: Niklas Frank and Horst von Wächter. The men hold polar opposite views on the men who raised them."
