,original_title,genre_list,popularity,overview
38704,The Gerson Miracle,['Documentary'],0.644469,"In 1928, Dr. Max Gerson, a German-Jewish researcher, stumbled upon a therapy that has cured tens of thousands of people worldwide since then, including patients's previously thought incurable by their doctors. For the first time, this film chronicles the epic true story of Gerson's miracle.  A cure for cancer and most other chronic and degenerative diseases has been available since 1928. The therapy was developed by Max Gerson, MD, a German Jewish physician, hailed by Nobel Laureate Albert Schweitzer as, “the most brilliant medical genius ever.”  Nine Gerson patients relate stories of recovery from the most deadly cancers (liver, ovarian, pancreatic) up to nineteen years ago. Their inspiring testimonies are powerful evidence of the Therapy’s effectiveness. Charlotte Gerson also describes her lifelong efforts to keep the Therapy alive despite powerful opposition."
34303,Red Rose,"['Drama', 'Horror', 'Thriller']",0.421404,"Anand lives a wealthy lifestyle in Bombay in a palatial house, and runs a business 'Export India'. While shopping at Roopsagar Clothing Store, he meets one of the Sales Clerks', Sharda, and falls in love with her. Shortly thereafter he proposes to her, she accepts, and both marry at the Registrar of Marriages. Sharda is shown around Anand's house, and the guest-house which houses his ex-convict father. Sharda soon settles in, establishes a Devi Maa Durga Mandir, but will find her life turning upside down when she discovers a deadly secret from Anand's past."
22828,Bury My Heart At Wounded Knee,"['Drama', 'History', 'Western']",2.633626,"Beginning just after the bloody Sioux victory over General Custer at Little Big Horn, the story is told through two unique perspectives: Charles Eastman, a young, white-educated Sioux doctor held up as living proof of the alleged success of assimilation, and Sitting Bull the proud Lakota chief whose tribe won the American Indians’ last major victory at Little Big Horn."
19914,Jude the Obscure,['Drama'],0.109213,"Born into poverty, young Jude refuses to accept his lot in life. As his dreams are shattered one by one, his life descends into tragedy.  Adaptation of Thomas Hardy's novel."
40189,劇場版 STEINS;GATE 負荷領域のデジャヴ,"['Science Fiction', 'Animation', 'Drama']",3.384668,"The film takes place one year after the events of the anime series. After going through a painstaking journey across multiple 'World Lines' due to the invention of 'D-Mail', text messages that can be sent to the past, Rintarou Okabe has assumedly landed in the ""Steins Gate"" World Line, in which none of his friends would have to die and a future ruled by SERN due to the invention of a time machine no longer exists. However, Rintarou soon starts feeling the side effects of his constant time travelling across multiple World Lines, which soon builds up and causes Rintarou to suddenly vanish from existence, with only Kurisu Makise, the girl who he had saved thanks to his efforts, remembering him through déjà vu. It is now up to Kurisu to find a way to get Rintarou back."
23907,Sólo Dios sabe,"['Drama', 'Thriller', 'Mystery', 'Romance']",0.684859,"On a lark in Tijuana, a carefree Brazilian art student crosses paths with a brooding Mexican journalist, sparking a cascade of events across both Mexico and Brazil. As Dolores and Damián discover an intimate love and a mysterious spiritual heritage, they struggle with ever more costly choices."
26336,Kid Galahad,"['Comedy', 'Drama', 'Music']",1.466483,"Kid Galahad is a 1962 musical film starring Elvis Presley as a boxer. The movie was filmed on location in Idyllwild, California and is noted for having a strong supporting cast. Most critics rate it as one of Presley's best performances. The film is a remake of the 1937 original version starring Edward G. Robinson, Bette Davis, and Humphrey Bogart."
10116,Anna and the King of Siam,"['Drama', 'Romance']",2.255925,"In 1862, a young Englishwoman becomes royal tutor in Siam and befriends the King."
21049,Opera Jawa,['Drama'],0.076219,"This is the story about Setyo, Siti and Ludiro, who were the performer of Javanese Ramayana's Wayang Wong. Setyo and Siti are spouse who live in a village by selling earthenware products. In the village, live as well Ludiro, the head of the stockyard, who is very wealthy and secretly in love with Siti. Conflicts arrived as Setyo's earthenware company is going bankrupt and Siti started to took notice in Ludiro's desire to win her love. These triangle love transform into a civil war in the village that brings not only extremity and injustice, but also the death of the loved ones."
43252,Gefängnisbilder,['Documentary'],0.054774,"A film composed of images from prisons. Quotes from fiction films and documentaries as well as footage from surveillance cameras. A look at the new control technologies, at personal identification devices, electronic ankle bracelets, electronic tracking devices."
7364,Nice Guys Sleep Alone,"['Comedy', 'Romance']",0.214291,"Carter (O'Bryan) wonders if he's ever going to find a woman who wants to be more than ""just friends."" His conniving best friend Pat and beautiful step-sister Erin (Vanessa Marcil) both know what's causing the problem: He's too nice! Having never taken them seriously in the past, Carter reconsiders when he meets Maggie (Sybil Temchen), a woman he feels just might be the one. Could it be time for this nice guy to finally start playing games? Set among the gorgeous backdrop of Kentucky horse country, ""Nice Guys Sleep Alone"" is a hilarious, touching and thoughtful romantic comedy."
10343,G,"['Drama', 'Romance']",0.884526,"A young Hip Hop star named Summer G falls for a middle to upper class sister while in college. After she rejects him for a fellow social climber, Summer G spends ten years building a Hip Hop empire, then moves to the Hamptons where he finds the object of his affections."
21955,Beatdown,"['Adventure', 'Action', 'Thriller']",4.476116,"Brandon, a respected street fighter, is forced to flee the city after his brother is murdered and the money that was supposed to be paid back to a local gangster is stolen. While lying low at his father's house in a small Southern town, Brandon soon gets involved in the local underground cage-fighting circuit. With the help of Drake Colby, a former MMA champion, Brandon devises a scheme to bring a massive payday, if they are able to survive."
20546,Escalofrío,"['Horror', 'Thriller']",1.398033,"Andy and Thelma, an urbanite couple living in Madrid, leave their apartment for a pleasant day around the city with their dog. They cross paths with Bruno and Anne, a strange couple who invite them to their foreboding country estate. A storm hits that evening and the two stay overnight. The couples engage in a bit of harmless communication with spirits via ouija board, but soon past conflicts arise Thelma had an affair with Andy's brother, and Anne criticizes Bruno over his attempted suicide. This is only the beginning of all the horrors that will haunt them in the house."
19022,Stavisky,['Drama'],0.398914,"Irrestisible charm and talent helps Serge Alexandre alias Stavisky, small-time swindler, to make friends with even most influential members of French industrial and political elite during the early 30s."
18689,Genius Within: The Inner Life of Glenn Gould,"['Documentary', 'Music']",0.146422,A documentary on the mysterious and influential pianist.
43356,His Musical Career,['Comedy'],0.784595,Charlie and his partner are to deliver a piano to 666 Prospect St. and repossess one from 999 Prospect St.
6653,Consenting Adults,"['Crime', 'Drama', 'Mystery']",2.967012,"Richard and Priscilla Parker are an ordinary suburban couple whose lives are invaded and rocked by their hedonistic, secretive new neighbors, Eddy and Kay Otis."
34618,Celal Tan ve Ailesinin Aşırı Acıklı Hikayesi,"['Comedy', 'Family', 'Crime']",0.524527,"Celal Tan is a well-respected constitutional law professor who lives in a provincial city has two children from his first marriage. Many years after the death of his first wife, he married a woman much younger than him, a university student, whose life he has saved in some way. In the third year of their marriage, the extremely tragic story of Celal Tan and his family begins after a big crisis happened in front of the whole family. While trying to hide the secret, the family falls into absurd and tragicomic positions. Regardless of all happenings, Celal Tan tries to keep the family together."
5976,Permanent Vacation,['Drama'],2.212593,"In downtown Manhattan, a twenty-something boy whose Father is not around and whose Mother is institutionalized, is a big Charlie Parker fan. He almost subconsciously searches for more meaning in his life and meets a few characters along the way."
20735,The Mountain,"['Adventure', 'Drama']",0.591862,"Selfish Chris Teller pressures his older brother, a retired climber, to accompany him on a treacherous Alpine climb to loot the bodies of plane crash victims."
6555,Home Room,['Drama'],6.040767,A high school shooting has repercussions on the town and students.
41384,Below Utopia,"['Drama', 'Thriller']",1.056673,"Daniel returns to his family's mansion for the holidays along with his girlfriend Susanne. His family's seemingly-utopian existence is overshadowed by not only the death of Daniel's brother, but also by Daniel's failure to live up to his brother's potential. However, this quickly becomes inconsequential, as blood-thirsty killers soon show up.."
1391,Kolja,"['Music', 'Drama', 'Comedy']",13.947867,"The Czech Republic Director Jan Sverák tells in this Oscar winning film the story of the disillusioned Prague man named Cellisten Louka, who after a fictitious marriage with a Russian emigrant must suddenly take responsibility for her son. However it’s not long before the communication barrier is broken between the two new family members."
17507,Chromophobia,['Drama'],1.719597,"Encouraged by his editor to seek 'sexy stories that sell', a reporter preys upon the private life of an erstwhile friend, with disastrous results."
12393,紀子の食卓,"['Drama', 'Horror']",1.326198,"A teenager called Noriko Shimabara runs away from her family in Tokoyama, to meet Kumiko, the leader of an Internet BBS, Haikyo.com. She becomes involved with Kumiko's ""family circle"", which grows darker after the mass suicide of 54 high school girls."
2894,Rosetta,['Drama'],2.730118,"Young and impulsive Rosetta lives with her alcoholic mother and, moved by despair, she will do anything to maintain a job."
18359,Happy Tears,"['Comedy', 'Drama']",0.891071,Two sisters return home to care for their aging father.
17639,Laila,['Drama'],0.216233,"Ranged across several generations, the story begins with a wealthy merchant, Lind, and his wife travelling in the coldest depths of winter to christen their baby daughter. Attacked by wolves, they lose the baby, which is found by the Lapp Jaampa (a dominating performance by Tryggve Larssen) and subsequently raised by a rich reindeer herder,"
43140,ДМБ,['Comedy'],1.601712,"The student, Rifle, has managed to seduce his professor's wife, Bomber, an average working guy, has bought a factory and Bullet, the casino lover, is hiding from creditors. They all share a common path and conscription. In the army they teach you that everything must be smart and in order - cockades, straps and all, otherwise you're not fit to call yourself a person, you're a maggot. For a real man, there's no better place than the army."
40871,Диггеры,['Horror'],0.393518,"A couple hires a professional digger (underground structure explorer) to help them find their friends, who mysteriously disappeared in the subway."
8221,Alfie,['Comedy'],10.411608,"In Manhattan, the British limousine driver Alfie is surrounded by beautiful women, having one night stands with all of them and without any sort of commitment. His best friends are his colleague Marlon and his girl-friend Lonette. Alfie has a brief affair with Lonette, and the consequences of his act forces Alfie to reflect over his lifestyle."
9766,The Pacifier,"['Action', 'Comedy', 'Drama', 'Family', 'Thriller']",7.81645,Disgraced Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains hidden in the kids' house.
774,Somebody to Love,"['Comedy', 'Drama']",0.970688,"Mercedes is a taxi dancer who wants to be an actress. She's involved with the married Harry, who considers himself a respected actor. Ernesto is in love with Mercedes, but he doesn't dance or have money."
8023,La balance,"['Drama', 'Thriller']",1.384396,"A Paris police detective (Richard Berry) plays rough with a prostitute (Nathalie Baye) and her pimp/lover (Philippe Léotard), whom he wants as an informant."
44063,Karlsson på taket,"['Family', 'Animation']",0.554196,
38210,バクマン。,"['Drama', 'Comedy']",1.362149,"Moritaka Mashiro (Takeru Satoh) doesn't want to follow in the path of his uncle who worked as a manga artist, but ultimately died because of exhaustion. Moritaka Mashiro figures he will graduate from school and work at an office. Things change though when falls in love with a girl at school. The girl, who hopes to become a voice actress, tells Moritaka they can marry, but only after they both achieve their dreams. Moritaka then teams up with fellow classmate Akito Takagi (Ryunosuke Kamiki) to publish their first manga."
7905,Secret Society,"['Action', 'Comedy', 'Drama']",0.042036,"Daisy is the love of Ken's life - she is also large... and very pretty... and on the dole. But Ken is a dreamer, all his dreams to make a fast buck ending up where they started - as dreams. With the rent unpaid, the bailiffs at the door and Ken's dreams in tatters, Daisy sets out to bring home the bacon and gets a job in the local factory. There she meets Marlene and half a dozen other large women who are all united in a secret passion - Sumo wrestling! Ken doesn't know what's hit him."
41564,No Skin Off My Ass,['Romance'],0.337348,"A lonely hairdresser watches the title sequence of ""That Cold Day in the Park"" then visits a local park to invite a down-and-out skinhead to his apartment. He draws the silent man a bath and talks to him as he soaks. He locks his guest in a bedroom. Next day, the skinhead leaves through the window and visits his sister, who's making a film called ""Sisters of the SLA."" He helps with a screen-test. The hairdresser has dreams and fantasies involving the skinhead, the skinhead returns to visit him, and then the filmmaker pays a call on the two men, exposing her brother as faking his silence and pretending a lack of sexual interest. Fantasies can come true."
32764,Prototype,"['Science Fiction', 'Drama', 'Fantasy']",0.214778,"Los Angeles - 2057 - a lawless, war-torn terrain and home to Chandra, a beautiful but deadly young woman, and Hawkiins, a tough ex-soldier whose career was terminated by crippling wounds. No longer lovers, the pair still share erotic and disturbing psychosexual derams. After a brilliant research scientist experiments on Hawkins, he is dramatically transformed into the Prototype - half-man, half-robotic machine and all-warrior. But, when the experiment gets badly out of control, the deadly Prototype escapes and goes hunting for Chandra, his prime target for elimination. In an explosive climax, the ultimate battle commences to determine whether mankind or machines will survive to rule the Earth."
40586,０課の女　赤い手錠,"['Thriller', 'Action', 'Crime', 'Drama']",1.910093,"Agent Zero (Miki Sugimoto) is a cop that uses her own methods for dealing with criminals. After she unlawfully kills a rapist in a violent fashion, she is sent to prison and stripped of her badge. But very soon after, a rich politician's daughter is kidnapped by a ruthless gang. Agent Zero is let out of prison with the mission of going undercover to find the politician's daughter and return her safely. Using her deadly red handcuffs, she disposes of the criminals one by one."
38493,Avec la peau des autres,"['Crime', 'Thriller']",1.097957,A spy story set in Vienna...
26040,The Magical Legend of the Leprechauns,"['Romance', 'Family', 'Fantasy']",2.043987,"American businessman Jack Woods rents a cottage on the enchanted Emerald Isle which is occupied by a family of leprechauns. Leprechaun Seamus Muldoon's son and son's friends crash the fairies' costume ball and Muldoon's son falls in love with fairy Princess Jessica. Their love re-ignites a feud between the leprechauns and the fairies, which escalates into a war. The Grand Banshee warns of terrible consequences and Jack Woods is chosen to make peace. Woods interrupts his own romance with an Irish beauty to help, and becomes involved in a strange and wonderful magical adventure."
1328,Batman Returns,"['Action', 'Fantasy']",15.001681,"Having defeated the Joker, Batman now faces the Penguin - a warped and deformed individual who is intent on being accepted into Gotham society. Crooked businessman Max Schreck is coerced into helping him become Mayor of Gotham and they both attempt to expose Batman in a different light. Selina Kyle, Max's secretary, is thrown from the top of a building and is transformed into Catwoman - a mysterious figure who has the same personality disorder as Batman. Batman must attempt to clear his name, all the time deciding just what must be done with the Catwoman."
35199,Heleno,['Drama'],2.082922,"José Henrique Fonseca crafts an ambitious and long overdue homage to a central icon in Brazil’s 20th century history. Reminiscent of film noir classics, the biopic tells the glorious and tragic story of the legendary football striker Heleno de Freitas. The sumptuous black and white cinematography reflects the chic life of Rio de Janeiro in the 1940s as it fell under the spell of sports royalty. Heleno was no doubt one of the most popular players of his time for his bravura in the field and magnificent goal-scoring that lead the Botafogo team to the top and himself into a vicious downward spiral."
27878,Kreuzweg,['Drama'],6.580186,"Maria finds herself caught between two worlds. At school this 14-year-old girl has all the typical teenage interests, but when she’s at home with her family she follows the teachings of the Society of St. Pius XII and their traditionalist interpretation of Catholicism. Everything that Maria thinks and does must be examined before God. And since the Lord is a strict shepherd, she lives in constant fear of committing some misconduct..."
12974,Письма мёртвого человека,"['Science Fiction', 'Drama']",0.887192,"In a world after the nuclear apocalypse a scholar helps a small group of children and adults survive, staying with them in the basement of the former museum of history. In his mind he writes letters to his son — though it is obvious that they will never be read."
2390,سیب,['Drama'],0.561987,"After twelve years of imprisonment by their own parents, two sisters are finally released by social workers to face the outside world for the first time."
1984,Return to Oz,"['Adventure', 'Family', 'Fantasy']",6.523262,"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies."
32008,The Skulls III,['Thriller'],1.912726,"A young college co-ed tries joining the elite, all-male, secret society, the Skulls, and in so doing, she uncovers some unscrupulous methods used by some of the members to get what they want."
27990,Hôtel des Amériques,"['Romance', 'Drama']",0.317099,"Helene (Catherine Deneuve), a pill-addicted anesthesiologist, is mourning the death of her boyfriend when, through a car accident she causes, she chances to meet the lethargic Gilles (Patrick Dewaere), a young man who lives for free at his mother's hotel. Gilles pursues Helene romantically, and she eventually softens up. Gilles, however, is also devoted to Bernard (Étienne Chicot), a petty crook who revels in mugging gay men. All three struggle with relationships that seem to be going nowhere."
20971,Epic,"['Animation', 'Adventure', 'Family', 'Fantasy']",11.913405,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world -- and ours.
19974,I am Von Höfler Variation on Werther,['Documentary'],0.00353,"How does the process of film-making—like a huge carpet, of a 250 years saga of the Hungarian von Höfler family—render the chosen subject topical, re-liveable? And what is the topical signifier? is it merely a fleeting (a momentary) décollage — which is neither a piece of news, nor official history?"
3717,Pumpkinhead,"['Fantasy', 'Horror']",11.841506,A man conjures up a gigantic vengeance demon called Pumpkinhead to destroy the teenagers who accidentally killed his son.
34615,Chung Kuo - Cina,['Documentary'],0.067808,"A documentary on China, concentrating mainly on the faces of the people, filmed in the areas they were allowed to visit. The 220 minute version consists of three parts. The first part, taken around Beijing, includes a cotton factory, older sections of the city, and a clinic where a Cesarean operation is performed, using acupuncture. The middle part visits the Red Flag canal and a collective farm in Henan, as well as the old city of Suzhou. The final part shows the port and industries of Shanghai, and ends with a stage presentation by Chinese acrobats."
20882,8:46,['Drama'],0.714819,"A glimpse into the lives of an ensemble of characters leading up to the moment the world changed forever - 8:46 a.m. Tuesday September 11, 2001."
4839,And Then There Were None,"['Crime', 'Drama', 'Mystery']",4.496034,"Ten people are invited for a weekend on an island by a mysterious stranger, but it turns out he isn't present. At dinner a record is played which accuses each one of the guests of having committed a murder. They soon begin to realize a crazed killer is stalking them."
26513,My Brother the Pig,"['Fantasy', 'Comedy', 'Science Fiction', 'Family']",0.873645,"If you act like an animal, you just may become one!"
2364,Firewalker,"['Action', 'Adventure', 'Comedy']",3.150899,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.
40640,L'Autre vie de Richard Kemp,"['Crime', 'Fantasy']",1.96973,"Inspector Richard Kemp never got around to putting the handcuffs around the Eardrum Slasher, a dangerous serial killer whose rampage began 20 years before. When Hélène, a psychologist, witnesses the Slasher’s latest crime and offers to testify, Kemp falls in love with her at first sight. In a mysterious turn of event, Kemp is suddenly transported back in time to the site of the Eardrum Slasher’s first murder, he realizes that this could provide a second chance to catch the killer..."
38883,Будет ласковый дождь,"['Animation', 'Science Fiction']",0.071585,Animated short based on a short story from Ray Bradbury.  The viewer observes a computer-controlled house in the near future and learns of the fates of its occupants.
16223,The Story of Three Loves,['Romance'],0.511389,Passengers on an ocean liner recall their greatest loves.
37156,Drei weiße Birken,['Comedy'],0.037098,
30574,Rock On!!,['Drama'],1.250624,"Sakshi Shroff, the lonely and neglected wife of busy banking executive, Aditya, decides to give him a surprise on his birthday on July 22nd, but ends surprising him multiple times. While Aditya is thrilled to know that he is going to be a dad, he is unhappy when he notices that Sakshi had also invited some ghosts (Rob Nancy and Kedar Zaveri) from his past. This gives rise to unpleasant memories involving a failed music group 'Magik' ; why the music group broke up, the acrimony especially between Aditya and his former friend, Joseph Mascarenhas; Sakshi takes it on herself to bring Magik back together"
17201,La doppia ora,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",2.382068,A chambermaid and a former cop meet at a speed dating event and a romance develops. But during a romantic getaway things suddenly take a turn for the worse when her mysterious past is revealed.
1899,"This World, Then the Fireworks","['Crime', 'Drama', 'Thriller']",0.02329,"Marty Lakewood is a reporter forced to leave Chicago and his family because he had uncovered too much police corruption. He returns to his small home town on the California coast to his ailing mother and prostitute sister, with whom he had an incestuous affair. Being short of money, he seduces a woman cop in order to sell her house."
45411,Kacheli,"['Romance', 'Drama', 'Action']",0.516834,"The life of a characters of this movie can be described as a swing - up and down, up and down; each day, each week..."
7967,You Were Never Lovelier,"['Music', 'Romance', 'Comedy']",0.788244,"The Acunas, a rich Argentine family, have the tradition that the daughters have to get married in order, oldest first. When sister #1 gets married, sisters #3 and #4 put pressure on Maria, sister #2, because they have their husbands picked out already. But Maria hasn't yet met a man she likes. Eduardo Acuna, believing that men aren't romantic enough these days, sends his daughter flowers and anonymous love letters, creating a ""mystery man"" for her to fall in love with. He intends to pick out an appropriate beau for her later, to fill the role. But Robert Davis, an American dancer looking for work, stumbles into the picture. Maria falls for him, but the father does not approve."
17751,Habemus Papam,"['Drama', 'Comedy']",7.235656,"The newly elected Pope suffers a panic attack just as he is about to greet the faithful who have gathered to see him. His advisors, unable to convince him he is the right man for the job, call on a renowned therapist who also happens to be an atheist. But the Pope's fear of his newfound responsibility is one he must face alone. Winner Best Film at the Italian Golden Globes."
23860,A Fool There Was,['Drama'],0.303639,"John Schuyler, happily married Wall Street lawyer, is appointed as special diplomatic representative to England. By an unhappy accident, his wife and child can't come along; but on the ship with him is ""The Vampire,"" a ""notorious woman"" who lives off a succession of men she has seduced and ruined. Slighted by Mrs. Schuyler, she has set her sights on the husband. Two months later, we find the Fool languishing with the mistress who has him enmeshed in her toils. Will he follow the others to the depths of degradation? (IMDb)"
5130,Clockstoppers,"['Adventure', 'Family', 'Science Fiction', 'Thriller']",5.373623,"Until now, Zak Gibbs' greatest challenge has been to find a way to buy a car. But when he discovers an odd wristwatch amidst his father's various inventions and slips it on -- something very strange happens. The world around him seems to come to a stop, everything and everybody frozen in time. Zak quickly learns how to manipulate the device and he and his quick-witted and beautiful new friend, Francesca, start to have some real fun."
17760,Aparecidos,"['Horror', 'Thriller', 'Mystery']",0.525407,"One night Malena and Pablo, a sister and brother traveling together in Argentina, discover a diary that details crimes committed twenty years ago."
28081,Greetings from Tim Buckley,['Drama'],0.0658,"A young Jeff Buckley (Penn Badgley) struggles to make peace with his late father Tim's legacy while preparing to perform at a tribute concert to the late singer-songwriter, in this stirring drama about the prelude to the tragically short-lived singer's creation of his monumental album Grace."
9245,The Sleeping Dictionary,"['Drama', 'Romance']",8.281066,"A young Englishman is dispatched to Sarawak to become part of the British colonial government. He encounters some unorthodox local traditions, and finds himself faced with tough decisions of the heart involving the beautiful Selima, the unwitting object of his affections."
44424,Girls Nite Out,['Horror'],0.959481,"A killer, wearing a dancing bear suit, stalks a variety of cheerleaders during an all-night scavenger hunt at a remote Ohio college."
23046,Le Crocodile du Botswanga,['Comedy'],4.420544,"Leslie Konda young talented French footballer spotted in his teens by Didier , a small-scale agent who was able to take under his wing , has signed its first contract striker in a large Spanish club . At the same time, his growing reputation and its origins Botswanga , small, poor state of Central Africa, earned him an invitation by the President of the Republic in person Babimbi Bobo , a football enthusiast, freshly installed in power after a coup military state. Leslie therefore went for the first time in the country of his ancestors accompanied by Didier to be decorated by the President Bobo which quickly turns out, despite his great humanist discourse be a megalomaniac and paranoid dictator under the bad influence of his wife .dropoff window Hardly have they landed Bobo enters into a sordid deal with Didier put pressure on his player so that it plays for the national team : Crocodiles of Botswanga ..."
8422,The Mask of Dimitrios,['Thriller'],5.619832,A meek novelist investigates the mysterious death of a notorious scoundrel.
14269,Lo que sé de Lola,"['Romance', 'Drama']",0.150906,"The film is a French-Spanish production and most of the dialog is in French. 'Lo que se de Lola' - in English 'What I know about Lola' - is about a lonely guy, living an uneventful life in Paris. He takes care of his mother. One day, a girl with a more exciting life moves in his apartment building..."
11284,Streamers,['Drama'],0.225313,Four young recruits about to be sent to Vietnam confront their prejudicial feelings toward one another when it's learned one of them is homosexual.
13358,Beachhead,"['War', 'Action', 'Drama']",0.15772,"On a Japanese-occupied island during World War II, only two soldiers remain alive after a mission attempt goes horribly wrong. Trapped on the island, they must escort a scientist and his daughter to the other side of the island where their ship awaits. They must battle nature, hard terrain, and advancing Japanese troops."
21360,Lo chiamavano Bulldozer,"['Action', 'Comedy']",2.666812,"The ""Bulldozer"", a former football star, is now working as a fisherman. As a group of street-people arranges a football match against the local Armybase, he is asked to be their trainer. His boat was damaged by a submarine and he currently has no work, so he agrees."
42132,Legends of the Hidden Temple,"['Adventure', 'Family']",0.795603,Three siblings who break away from a lackluster temple tour in a jungle finds themselves immersed in a real-life mission comprised of obstacles that they must complete in order to escape alive.
31686,In Heaven There Is No Beer?,"['Documentary', 'Music']",0.074231,"A joyous romp through the dance, food, music, friendship, and even religion of the Polka. The explosive energy and high spirits of the polka subculture are rendered with warmth and dedication to scholarship in this journey through Polish-American celebrations. Polka stars like Jimmy Sturr, Eddie Blazonzyck and Walt Solek are featured."
28110,形影不离,"['Drama', 'Comedy', 'Thriller']",1.548808,"A troubled young man, Li faces pressure at work and problems at home with his moody wife. Chuck, rescues Li from the brink of despair and becomes an unlikely mentor. But who is Chuck really?"
37142,"Varvara-Krasa, Dlinnaya Kosa","['Family', 'Fantasy']",0.559277,"Once upon a time there lived a Tsar named Yeremey who went on a year-long journey to take inventory of all he owned. One day he is kidnapped by the underwater Tsar Chudo-Yudo. When a ransom is demanded, the Tsar's family is faced with all kinds of intrigue and treachery."
9182,Kirikou et la Sorcière,"['Fantasy', 'Adventure', 'Animation', 'Family']",5.635856,"Drawn from elements of West African folk tales, it depicts how a newborn boy, Kirikou, saves his village from the evil witch Karaba."
23928,Aleksandr. Nevskaya bitva,"['War', 'Drama', 'History']",1.524195,"Young prince Aleksandr has to hold out against two enemies - the Horde in the east and the Teutonic order and Sweden in the west. He discovers that some boyars are plotting against him and are ready to betray Novgorod to the Swedes and the Germans to boost their trade. Meanwhile, his best friend falls under suspicion, as somebody tries to poison the young prince at his own wedding feast. Aleksandr has no way out - to defend his people against the invaders and to find the true poisoner."
33284,Airborne,"['Horror', 'Thriller']",1.536225,"As a snow storm closes in, one final plane takes off. The plane reports to the ground that both pilots are dead, while the slowly dwindling number of passengers on the plane wish that they’d never left the ground."
38236,It's in the Blood,"['Horror', 'Thriller', 'Drama']",2.271475,"One year after a tragic incident tore their family apart, a grieving son and his estranged father embark on a journey into the wild to reconcile their past. When a horrifying accident leaves Russell badly injured, and strands them in the wild, it is up to October to save them both. However, this wilderness is not what it seems, and as they deteriorate, so to does their concept of reality."
1228,Down by Law,"['Crime', 'Drama', 'Comedy']",8.843551,The story of three men from completely different tracks who all meet in a Louisiana prison cell and eventually begin an awkward journey together.
19577,Daleks' Invasion Earth: 2150 A.D.,['Science Fiction'],2.997399,Doctor Who and his companions are hurled into the future and make a horrifying discovery: the Daleks have conquered Earth! The metal fiends have devastated entire continents and turned the survivors into Robomen.
39174,The Funhouse Massacre,"['Comedy', 'Horror']",2.013548,Six of the worlds scariest psychopaths escape from a local Asylum and proceed to unleash terror on the unsuspecting crowd of a Halloween Funhouse whose themed mazes are inspired by their various reigns of terror.
22470,Sand Sharks,"['Comedy', 'Horror', 'Science Fiction']",2.498266,"Just when you thought it was safe to go back to the beach, it appears that our large fishy friends have found a way to chomp on you when you're chilling out on the sand too!"
3657,Project Moon Base,['Science Fiction'],0.484406,In the future (1970) the US sends a mission to the moon to investigate the building of a moon base.
35618,Linkeroever,"['Drama', 'Horror', 'Thriller']",1.212963,"A chilling thriller about a woman, who upon moving in with her new boyfriend, becomes obsessed with the fate of the previous tenant and descends into madness."
1419,Love Jones,"['Comedy', 'Drama', 'Romance']",1.251862,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Moseley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their friend, talking about love and sex. Then Nina tests the strength of Darius' feelings and sets a chain of romantic complications into motion."
11757,The MacKintosh Man,"['Action', 'Thriller']",7.051042,"A member of British Intelligence assumes a fictitious criminal identity and allows himself to be caught, imprisoned, and freed in order to infiltrate a spy organization and expose a traitor."
27275,The Legend of Hell's Gate: An American Conspiracy,"['Action', 'Adventure', 'History', 'Western']",0.538002,"In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas."
29283,Basic Training,['Comedy'],0.439659,"Melinda comes to Washington DC to visit her friend Debbie, and to find a job in government, where she hopes to do her part to make it better. She gets a lower echelon administrative position at the Pentagon, and finds things pretty slack. Her boss seems to be more interested in getting into her pants than trying to find lost data on the Russians. Melinda resists his advances and begins working her way up in the Pentagon, finding subtle ways of getting her policies implemented by manipulating the slovenly males that populate the Pentagon, including finding a way to defuse the mounting conflict with the Russians"
5792,Brimstone & Treacle,"['Mystery', 'Drama', 'Horror']",0.620534,A strange young man has a sinister effect on the family of a middle-aged writer.
38457,Divine Access,"['Drama', 'Comedy']",0.322568,"Jack Harriman becomes a spiritual celebrity after debunking Reverend Guy Roy on a public-access TV show. While on the road speaking his brand of truth, forces natural and supernatural lead him to question whether he has a deeper calling."
